trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_lon,is_fraud
2024-07-22 18:49:11,7242********7086,merchant_218,food_dining,30.07,User109,Name109,M,336 Main St,City_80,TX,83584,36.10506630469488,-94.4088990980417,499379,Job_87,1970-06-27,txn_1721654351_109,1721654351,36.119224792034274,-94.36473008752438,0
2024-03-02 20:57:34,2035********8606,merchant_176,kids_pets,34.93,User110,Name110,F,312 Main St,City_6,NY,14877,35.65385474752833,-95.43820105761773,127343,Job_84,1978-04-25,txn_1709393254_110,1709393254,35.670442859152,-95.4824237637979,0
2024-01-12 00:59:19,2592********4846,merchant_68,health_fitness,13.0,User111,Name111,M,761 Main St,City_54,IL,86983,30.421877486134004,-92.13503616509499,394033,Job_50,1980-05-07,txn_1705001359_111,1705001359,30.446171927327736,-92.15265343798475,0
2024-11-05 01:53:45,7797********2622,merchant_108,food_dining,7.5,User112,Name112,F,223 Main St,City_5,CA,58566,36.01875623267221,-92.50534588953656,989668,Job_79,1978-04-22,txn_1730751825_112,1730751825,36.0380746728314,-92.5037047921135,0
2024-09-30 15:51:56,4868********6942,merchant_405,health_fitness,8.22,User113,Name113,M,283 Main St,City_8,CA,62184,32.81721912541306,-96.63400287852178,575913,Job_88,1976-06-23,txn_1727691716_113,1727691716,32.847414551662254,-96.62596218892085,0
2024-03-28 18:29:14,8450********2501,merchant_75,misc_pos,70.25,User114,Name114,M,250 Main St,City_7,TX,53713,35.17407045629334,-96.89468275988425,631152,Job_83,1988-09-07,txn_1711630754_114,1711630754,35.15848193237579,-96.93861305190089,0
2024-04-29 01:47:31,2124********4394,merchant_160,shopping_pos,25.32,User115,Name115,M,284 Main St,City_77,NY,10371,34.111413479847776,-94.2453990139103,816984,Job_30,1974-09-27,txn_1714335451_115,1714335451,34.126553252180685,-94.26384232039385,0
2024-03-04 22:53:53,9850********5106,merchant_83,shopping_pos,0.61,User116,Name116,M,367 Main St,City_17,TX,11947,37.66087712653817,-91.00136558750039,913536,Job_15,1989-08-26,txn_1709573033_116,1709573033,37.6752390975032,-90.97001369908281,0
2024-11-18 10:29:39,6304********1258,merchant_193,home,10.02,User117,Name117,M,764 Main St,City_68,FL,24896,35.341188407161724,-93.32886920330019,137915,Job_34,1962-05-08,txn_1731905979_117,1731905979,35.3233715403127,-93.37536359652924,0
2024-04-07 23:18:05,8344********6931,merchant_437,entertainment,47.72,User118,Name118,M,534 Main St,City_6,IL,96363,34.46233164640965,-95.87972857523083,237311,Job_58,1982-08-07,txn_1712512085_118,1712512085,34.47519872503074,-95.84843448353216,0
2024-02-02 07:40:27,1510********1996,merchant_419,shopping_net,41.64,User119,Name119,F,76 Main St,City_63,TX,68138,35.96201846347343,-94.55223195144174,724425,Job_52,1979-02-14,txn_1706839827_119,1706839827,35.946208974364524,-94.54280258429903,0
2024-10-24 01:28:59,3430********2076,merchant_279,entertainment,23.46,User120,Name120,M,391 Main St,City_71,IL,52622,33.74516223124505,-95.99077848586249,668829,Job_36,1988-01-02,txn_1729713539_120,1729713539,33.753539019522414,-95.99856424969704,0
2024-07-18 21:43:28,5831********8433,merchant_493,kids_pets,101.97,User121,Name121,F,899 Main St,City_84,TX,95316,40.077382203474976,-93.95209466578441,740869,Job_13,1995-07-30,txn_1721319208_121,1721319208,40.06562046694869,-93.95476268294225,0
2024-12-17 13:30:48,8046********8398,merchant_170,home,11.51,User122,Name122,M,748 Main St,City_52,FL,64524,35.950637720424616,-92.36232275781846,872611,Job_53,1975-03-16,txn_1734422448_122,1734422448,35.94643738645711,-92.38127355356418,0
2024-07-24 22:57:29,7992********6120,merchant_270,entertainment,126.2,User123,Name123,F,852 Main St,City_9,FL,21957,32.42007820051789,-97.59015754412724,725184,Job_48,1966-11-05,txn_1721842049_123,1721842049,32.41336250653209,-97.55677711362145,0
2024-10-18 01:04:42,8075********2582,merchant_45,entertainment,1.67,User124,Name124,F,338 Main St,City_72,IL,83620,34.61817701722332,-94.3740516963663,67894,Job_17,1984-12-15,txn_1729193682_124,1729193682,34.594291608686405,-94.36850806477912,0
2024-05-10 16:42:28,7730********6793,merchant_75,grocery_net,123.16,User125,Name125,F,107 Main St,City_40,IL,56090,37.1609197380107,-98.68981048059219,306601,Job_93,1962-04-22,txn_1715339548_125,1715339548,37.14057589459979,-98.67947709441923,0
2024-01-07 14:27:31,4485********3535,merchant_469,kids_pets,30.72,User126,Name126,F,118 Main St,City_72,CA,58176,37.21464779248723,-94.64808668555752,118475,Job_29,1998-01-02,txn_1704617851_126,1704617851,37.18785522252335,-94.64510888100448,0
2024-05-15 06:10:14,4705********8030,merchant_235,home,45.24,User127,Name127,M,280 Main St,City_4,CA,33647,35.02785858382589,-95.04825017422,874752,Job_78,1989-07-04,txn_1715733614_127,1715733614,35.03182027904125,-95.05113738245848,0
2024-04-10 03:33:51,6567********6751,merchant_266,food_dining,31.58,User128,Name128,M,72 Main St,City_85,IL,62531,32.13258285507623,-92.06922048896182,155210,Job_24,1999-01-07,txn_1712700231_128,1712700231,32.13864496839824,-92.04589047236331,0
2024-09-04 15:57:52,2503********9691,fraud_merchant_31,shopping_pos,74.7,User129,Name129,M,320 Main St,City_21,CA,58503,37.77716453808058,-100.31870271409875,480682,Job_49,1978-10-31,txn_1725445672_129,1725445672,37.735597004982196,-100.3435155156525,0
2024-09-03 04:57:09,2391********1861,merchant_282,food_dining,72.48,User130,Name130,M,279 Main St,City_87,TX,20693,34.40272441640296,-96.43161973773724,652850,Job_21,1993-11-03,txn_1725319629_130,1725319629,34.40491906918672,-96.43529846084542,0
2024-11-27 21:47:53,8957********8242,merchant_384,health_fitness,15.79,User131,Name131,F,441 Main St,City_15,IL,55242,32.778848309068344,-91.49545911315275,796615,Job_35,1969-09-01,txn_1732724273_131,1732724273,32.79756187693129,-91.47002801125286,0
2024-06-30 20:44:48,8972********9633,merchant_240,entertainment,40.12,User132,Name132,F,210 Main St,City_8,IL,11007,33.458955578331796,-96.2480585872811,419463,Job_6,1969-11-21,txn_1719760488_132,1719760488,33.51038302552557,-96.24507847994309,0
2024-06-14 17:18:48,3248********5186,merchant_166,shopping_net,80.45,User133,Name133,F,180 Main St,City_96,FL,66446,36.00095503884126,-97.10651744129,13105,Job_42,1965-05-19,txn_1718365728_133,1718365728,35.99394140828369,-97.11110176232107,0
2024-02-18 22:46:55,9725********4770,merchant_339,shopping_pos,224.28,User134,Name134,F,471 Main St,City_56,TX,12456,37.49961063882243,-94.15935082563095,908625,Job_10,1977-10-23,txn_1708276615_134,1708276615,37.49409444751039,-94.18050145065962,0
2024-07-01 19:29:58,8033********7626,merchant_270,entertainment,113.33,User135,Name135,F,821 Main St,City_42,TX,32527,35.652266044484236,-97.5022271527706,429707,Job_38,1965-03-02,txn_1719842398_135,1719842398,35.670746584868375,-97.50592519549946,0
2024-09-02 17:53:50,6928********2443,merchant_421,kids_pets,49.01,User136,Name136,F,81 Main St,City_52,IL,78676,37.010204324599314,-96.01487457181597,461839,Job_14,1970-11-30,txn_1725279830_136,1725279830,37.003617704632916,-96.01681109256383,0
2024-05-05 17:49:07,6562********4630,merchant_267,personal_care,48.93,User137,Name137,F,544 Main St,City_82,IL,24945,37.493389473059175,-99.33975537408172,85089,Job_100,1967-07-17,txn_1714911547_137,1714911547,37.45832008473416,-99.3506538187809,0
2024-06-05 03:07:31,6724********6752,merchant_148,travel,183.55,User138,Name138,M,617 Main St,City_26,CA,32740,34.28993534470655,-94.48505353083469,158557,Job_31,1964-08-11,txn_1717537051_138,1717537051,34.29562479648994,-94.48428250052767,0
2024-04-25 02:26:30,3902********9095,merchant_27,shopping_pos,80.44,User139,Name139,F,947 Main St,City_58,IL,99277,34.27277557557229,-95.11389124744214,801788,Job_97,1985-04-15,txn_1713992190_139,1713992190,34.27893161095013,-95.14809461529528,0
2024-02-03 02:14:04,6179********3473,merchant_280,kids_pets,25.75,User140,Name140,F,58 Main St,City_36,CA,87518,36.23477961944065,-97.40033999280323,468688,Job_9,1981-01-12,txn_1706906644_140,1706906644,36.213889724512654,-97.40478788720098,0
2024-04-16 02:55:24,2215********6085,merchant_469,gas_transport,9.42,User141,Name141,F,661 Main St,City_37,CA,20057,31.740814028047346,-93.896272689381,64653,Job_58,1961-09-08,txn_1713216324_141,1713216324,31.780925508960145,-93.88192085778513,0
2024-03-21 08:55:21,7299********8581,merchant_469,entertainment,63.68,User142,Name142,M,330 Main St,City_84,IL,34672,33.202400183515074,-96.81926779497995,854153,Job_58,2000-10-10,txn_1710991521_142,1710991521,33.184268610054694,-96.80237894795937,0
2024-01-15 04:41:16,9214********3471,merchant_437,kids_pets,54.69,User143,Name143,M,517 Main St,City_92,CA,21053,31.31825153733671,-97.5591539334714,855360,Job_58,1964-08-22,txn_1705273876_143,1705273876,31.305755165782795,-97.5586321124672,0
2024-04-20 09:35:55,1641********5059,merchant_126,grocery_net,159.26,User144,Name144,F,382 Main St,City_21,IL,57696,34.549988193259246,-92.58481565913948,553141,Job_57,1983-07-05,txn_1713585955_144,1713585955,34.554597937551314,-92.57616948451566,0
2024-02-21 04:26:15,7697********6543,merchant_346,shopping_net,41.78,User145,Name145,M,572 Main St,City_43,TX,22387,39.16262931353028,-95.60910727697451,355905,Job_81,1989-01-13,txn_1708469775_145,1708469775,39.16453572966924,-95.60552654104353,0
2024-07-17 23:37:04,5655********5128,merchant_345,grocery_net,15.73,User146,Name146,M,991 Main St,City_45,NY,50662,32.536083748507956,-94.70954644574131,616046,Job_43,1963-08-28,txn_1721239624_146,1721239624,32.540803743641504,-94.70489291858303,0
2024-04-14 22:53:46,3112********2388,merchant_351,grocery_net,45.42,User147,Name147,F,720 Main St,City_17,CA,97833,37.29854665257135,-96.40635285025178,679751,Job_72,1976-11-23,txn_1713115426_147,1713115426,37.29784688276141,-96.37093683753906,0
2024-02-14 20:35:54,2531********7937,merchant_489,food_dining,45.6,User148,Name148,F,971 Main St,City_28,NY,54791,33.4060971284509,-95.15154165444291,328869,Job_3,1976-04-06,txn_1707923154_148,1707923154,33.39994141611731,-95.16471962288243,0
2024-05-16 08:13:46,4145********4711,merchant_447,home,124.63,User149,Name149,M,856 Main St,City_65,TX,80748,32.36130422172519,-95.45249043801735,315160,Job_20,1963-06-18,txn_1715827426_149,1715827426,32.38259559528573,-95.45009832463961,0
2024-10-08 11:29:11,1618********6517,merchant_489,food_dining,50.94,User150,Name150,M,829 Main St,City_24,NY,91885,36.60960635746761,-93.13949330809292,166745,Job_77,1976-11-24,txn_1728367151_150,1728367151,36.61040119138582,-93.1392663385134,0
2024-09-01 21:19:13,1715********7731,merchant_398,shopping_pos,33.61,User151,Name151,F,771 Main St,City_79,FL,47346,35.85923643826517,-94.58462462567378,254068,Job_87,1992-04-11,txn_1725205753_151,1725205753,35.86466801500908,-94.61015959719019,0
2024-03-11 21:02:49,4833********9749,merchant_409,food_dining,18.76,User152,Name152,M,695 Main St,City_25,FL,58213,35.71505248767444,-96.17453883553236,827471,Job_40,1996-04-09,txn_1710171169_152,1710171169,35.71119689192967,-96.1776195698517,0
2024-12-02 08:44:06,8564********5616,merchant_401,kids_pets,79.32,User153,Name153,F,142 Main St,City_26,NY,89254,37.71326676436691,-100.42498098369595,443997,Job_65,1983-08-29,txn_1733109246_153,1733109246,37.740223879993486,-100.3990328613987,0
2024-09-21 13:41:43,8873********7081,merchant_3,shopping_net,13.07,User154,Name154,M,782 Main St,City_37,TX,20993,32.91503025154572,-92.44414634152366,545970,Job_92,1997-12-11,txn_1726906303_154,1726906303,32.909809706480786,-92.44144664710727,0
2024-05-18 16:59:58,8361********9410,merchant_229,shopping_pos,81.48,User155,Name155,M,953 Main St,City_58,NY,55820,39.08479284542815,-94.02964978954083,997386,Job_56,1964-02-11,txn_1716031798_155,1716031798,39.08769877022297,-93.99537830972439,0
2024-09-02 16:06:04,1872********7495,merchant_374,grocery_pos,47.84,User156,Name156,F,327 Main St,City_29,CA,13694,35.16456797855085,-92.8690392498693,90569,Job_31,1977-04-27,txn_1725273364_156,1725273364,35.15422220954884,-92.8408523010656,0
2024-06-13 16:42:28,3392********3254,merchant_293,entertainment,32.68,User157,Name157,M,460 Main St,City_98,NY,71487,31.789182017630875,-93.86429305245746,500404,Job_37,1997-03-21,txn_1718277148_157,1718277148,31.773061411237464,-93.86830888977828,0
2024-01-22 12:33:02,2298********1311,fraud_merchant_5,kids_pets,27.35,User158,Name158,F,541 Main St,City_94,IL,89807,33.25473874525798,-93.41268411603929,161782,Job_28,1997-06-15,txn_1705906982_158,1705906982,33.24873153549621,-93.4287798543725,0
2024-10-24 17:08:45,5720********4893,merchant_63,personal_care,95.81,User159,Name159,F,469 Main St,City_82,FL,91633,36.33441218706368,-91.7720603585451,255021,Job_16,1962-02-21,txn_1729769925_159,1729769925,36.34361368726967,-91.77705498420161,0
2024-10-27 03:49:34,9189********9782,merchant_63,entertainment,27.91,User160,Name160,M,299 Main St,City_92,NY,28818,38.101000985628154,-96.99670808147758,607980,Job_81,1983-02-12,txn_1729981174_160,1729981174,38.12068743359769,-97.0009878583621,0
2024-12-25 12:08:13,6780********4941,fraud_merchant_1,personal_care,45.91,User161,Name161,F,70 Main St,City_68,TX,57265,34.805800865193355,-94.89136222709152,705674,Job_24,1989-10-20,txn_1735108693_161,1735108693,34.82856427999611,-94.89799395957678,0
2024-07-18 04:10:29,9316********1333,merchant_469,travel,46.79,User162,Name162,F,766 Main St,City_48,FL,43246,31.860079324685316,-94.85207407185287,671549,Job_61,1961-12-14,txn_1721256029_162,1721256029,31.849728651667153,-94.86405255978406,0
2024-12-01 13:58:08,2106********6649,merchant_315,grocery_pos,157.64,User163,Name163,M,753 Main St,City_99,TX,86271,35.937126986743046,-93.98362044501575,663775,Job_94,1989-06-22,txn_1733041688_163,1733041688,35.912143485516566,-93.9721908310842,0
2024-05-11 00:06:32,3185********1726,merchant_290,home,131.38,User164,Name164,F,476 Main St,City_100,NY,99742,37.84100849597971,-96.14149258749896,858025,Job_70,1975-03-09,txn_1715366192_164,1715366192,37.82436138451762,-96.13206427637122,0
2024-06-14 16:34:39,3986********3209,merchant_440,food_dining,31.12,User165,Name165,M,207 Main St,City_5,FL,48462,37.756549572671446,-93.63282850959783,994441,Job_92,1994-10-26,txn_1718363079_165,1718363079,37.75388841097802,-93.61031493391043,0
2024-01-28 01:56:07,1686********6170,merchant_154,grocery_pos,15.44,User166,Name166,F,38 Main St,City_61,IL,43202,36.08699820557868,-92.83278069218906,860015,Job_66,1977-11-11,txn_1706387167_166,1706387167,36.06998707640544,-92.8306859862163,0
2024-04-19 12:32:23,5687********6848,merchant_145,home,14.56,User167,Name167,M,911 Main St,City_48,TX,67272,35.0911843289401,-96.26198425974789,291488,Job_84,1974-11-21,txn_1713510143_167,1713510143,35.10933422430845,-96.26126636875253,0
2024-02-20 00:43:46,7334********6554,merchant_400,personal_care,21.37,User168,Name168,M,821 Main St,City_67,CA,44959,36.363782979252626,-91.30658534852793,526691,Job_64,1991-01-16,txn_1708370026_168,1708370026,36.375461542959144,-91.31377119034367,0
2024-01-28 09:23:30,2293********8055,merchant_384,entertainment,101.31,User169,Name169,M,677 Main St,City_11,TX,52981,33.72429380654112,-95.94829116224692,341814,Job_70,1973-03-06,txn_1706414010_169,1706414010,33.715003668031066,-95.96729778161085,0
2024-08-02 12:01:48,8305********7981,merchant_263,shopping_net,59.78,User170,Name170,M,630 Main St,City_6,FL,56210,37.017041649557164,-91.93662239751816,373623,Job_89,1979-11-29,txn_1722580308_170,1722580308,37.00405782305909,-91.92701115536995,0
2024-10-18 20:04:58,1939********2229,merchant_231,personal_care,162.62,User171,Name171,F,870 Main St,City_4,NY,28714,37.08041185644733,-95.1895067471568,845010,Job_47,1983-01-06,txn_1729262098_171,1729262098,37.0850044150506,-95.1925561742589,0
2024-02-25 16:20:33,1570********3068,merchant_398,kids_pets,85.18,User172,Name172,M,973 Main St,City_47,CA,60181,35.05748964586964,-92.4430962747854,681502,Job_31,1994-12-03,txn_1708858233_172,1708858233,35.06131162723003,-92.44216754382228,0
2024-12-04 16:51:28,3513********8371,fraud_merchant_33,kids_pets,6.16,User173,Name173,F,543 Main St,City_74,TX,28047,34.5576053365484,-94.62055823288388,805152,Job_48,1979-11-30,txn_1733311288_173,1733311288,34.5813330847927,-94.62528528956237,0
2024-03-16 20:50:35,6150********5566,merchant_357,gas_transport,50.07,User174,Name174,M,397 Main St,City_64,NY,77861,35.35109165978102,-94.18297530324514,776411,Job_15,1961-02-28,txn_1710602435_174,1710602435,35.347364211893755,-94.19106861971129,0
2024-09-07 21:24:32,5288********5264,merchant_70,travel,73.7,User175,Name175,F,139 Main St,City_26,FL,26074,34.53201866619567,-91.30638791982607,304449,Job_28,1987-06-12,txn_1725724472_175,1725724472,34.52028770442524,-91.2681718280569,0
2024-12-11 10:03:38,3828********8292,merchant_412,entertainment,6.97,User176,Name176,M,564 Main St,City_91,CA,18511,38.13104805846868,-95.13150052214597,340112,Job_88,1997-12-05,txn_1733891618_176,1733891618,38.11994406793482,-95.09387738075716,0
2024-01-10 09:41:01,5914********3580,merchant_247,travel,31.61,User177,Name177,M,243 Main St,City_26,TX,28202,35.177904545219405,-92.6681725692572,240134,Job_47,1982-10-27,txn_1704859861_177,1704859861,35.16705244838424,-92.65063052968146,0
2024-07-18 07:43:27,1430********6912,merchant_455,home,4.3,User178,Name178,F,68 Main St,City_79,NY,21300,37.243706378853695,-92.37891235061558,583443,Job_60,1996-01-19,txn_1721268807_178,1721268807,37.239258123284586,-92.40185152319025,0
2024-10-31 00:34:28,8842********9612,merchant_357,shopping_net,120.13,User179,Name179,F,996 Main St,City_10,IL,26426,34.312623304124436,-91.9015810469474,868333,Job_99,1978-05-14,txn_1730315068_179,1730315068,34.29029158803936,-91.92500790714202,0
2024-10-08 23:45:41,8372********8632,merchant_25,gas_transport,13.07,User180,Name180,F,187 Main St,City_82,IL,87042,32.49692115161911,-92.11247079185348,874325,Job_17,1999-05-20,txn_1728411341_180,1728411341,32.49527812805126,-92.09012487522172,0
2024-12-26 16:39:35,8088********9238,merchant_82,home,8.67,User181,Name181,M,331 Main St,City_22,CA,31229,34.68268900826283,-97.3732830347301,165448,Job_16,1983-03-29,txn_1735211375_181,1735211375,34.67528481980656,-97.37281688271237,0
2024-11-06 10:26:07,6669********9501,merchant_180,food_dining,17.42,User182,Name182,F,641 Main St,City_36,IL,26406,34.67674850907506,-97.68254934203657,210837,Job_11,1971-03-29,txn_1730868967_182,1730868967,34.64822599842167,-97.67042604022434,0
2024-07-04 04:18:16,2530********9234,merchant_496,shopping_net,11.19,User183,Name183,M,738 Main St,City_85,NY,91851,33.5183351840646,-95.02857806277994,166684,Job_76,1986-01-17,txn_1720046896_183,1720046896,33.486507091114674,-95.01728404152922,0
